0.01.683.837 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.461.644 W srv  llama_server: -----------------
0.02.461.649 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.02.461.649 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.02.461.650 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.02.461.650 W srv  llama_server: -----------------
0.02.463.171 I srv    load_model: loading model '/workspace/models/midm-11b-Q4_K_M.gguf'
0.05.342.294 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'false'
0.05.357.232 I srv  llama_server: model loaded
0.05.357.243 I srv  llama_server: listening on http://127.0.0.1:8081
0.10.140.125 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
13.05.745.735 I slot launch_slot_: id  0 | task 17297 | processing task, is_child = 0
13.06.703.828 I slot print_timing: id  3 | task 17014 | n_decoded =    299, tg =  22.61 t/s, tg_3s =  19.65 t/s
13.06.746.736 I slot print_timing: id  1 | task 16942 | n_decoded =    370, tg =  22.04 t/s, tg_3s =  19.65 t/s
13.09.062.825 I slot print_timing: id  2 | task 17269 | n_decoded =    100, tg =  22.58 t/s, tg_3s =  22.58 t/s
13.09.704.637 I slot print_timing: id  3 | task 17014 | n_decoded =    369, tg =  22.74 t/s, tg_3s =  23.33 t/s
13.09.789.219 I slot print_timing: id  1 | task 16942 | n_decoded =    441, tg =  22.24 t/s, tg_3s =  23.34 t/s
13.10.217.101 I slot print_timing: id  0 | task 17297 | n_decoded =    100, tg =  23.59 t/s, tg_3s =  23.59 t/s
13.10.217.942 I slot print_timing: id  3 | task 17014 | prompt eval time =     238.25 ms /   128 tokens (    1.86 ms per token,   537.25 tokens per second)
13.10.217.946 I slot print_timing: id  3 | task 17014 |        eval time =   16739.38 ms /   381 tokens (   43.94 ms per token,    22.76 tokens per second)
13.10.217.947 I slot print_timing: id  3 | task 17014 |       total time =   16977.63 ms /   509 tokens
13.10.217.949 I slot print_timing: id  3 | task 17014 |    graphs reused =      16678
13.10.218.060 I slot      release: id  3 | task 17014 | stop processing: n_tokens = 1019, truncated = 0
13.10.254.353 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.831 (> 0.100 thold), f_keep = 0.501
13.10.254.401 I slot launch_slot_: id  3 | task 17399 | processing task, is_child = 0
13.10.879.977 I slot print_timing: id  1 | task 16942 | prompt eval time =     246.16 ms /   106 tokens (    2.32 ms per token,   430.62 tokens per second)
13.10.879.982 I slot print_timing: id  1 | task 16942 |        eval time =   20920.44 ms /   462 tokens (   45.28 ms per token,    22.08 tokens per second)
13.10.879.984 I slot print_timing: id  1 | task 16942 |       total time =   21166.59 ms /   568 tokens
13.10.879.985 I slot print_timing: id  1 | task 16942 |    graphs reused =      16686
13.10.880.067 I slot      release: id  1 | task 16942 | stop processing: n_tokens = 1083, truncated = 0
13.10.923.550 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.798 (> 0.100 thold), f_keep = 0.472
13.11.164.918 I slot launch_slot_: id  1 | task 17411 | processing task, is_child = 0
13.12.097.034 I slot print_timing: id  2 | task 17269 | n_decoded =    156, tg =  20.90 t/s, tg_3s =  18.46 t/s
13.13.246.929 I slot print_timing: id  0 | task 17297 | n_decoded =    156, tg =  21.46 t/s, tg_3s =  18.48 t/s
13.15.126.607 I slot print_timing: id  2 | task 17269 | n_decoded =    227, tg =  21.64 t/s, tg_3s =  23.44 t/s
13.15.168.570 I slot print_timing: id  3 | task 17399 | n_decoded =    100, tg =  21.38 t/s, tg_3s =  21.38 t/s
13.15.638.243 I slot print_timing: id  1 | task 17411 | n_decoded =    100, tg =  23.66 t/s, tg_3s =  23.66 t/s
13.16.276.202 I slot print_timing: id  0 | task 17297 | n_decoded =    227, tg =  22.04 t/s, tg_3s =  23.44 t/s
13.18.164.255 I slot print_timing: id  2 | task 17269 | n_decoded =    298, tg =  22.03 t/s, tg_3s =  23.37 t/s
13.18.207.104 I slot print_timing: id  3 | task 17399 | n_decoded =    171, tg =  22.16 t/s, tg_3s =  23.37 t/s
13.18.678.454 I slot print_timing: id  1 | task 17411 | n_decoded =    171, tg =  23.53 t/s, tg_3s =  23.35 t/s
13.19.279.942 I slot print_timing: id  0 | task 17297 | n_decoded =    297, tg =  22.33 t/s, tg_3s =  23.30 t/s
13.21.173.508 I slot print_timing: id  2 | task 17269 | n_decoded =    368, tg =  22.25 t/s, tg_3s =  23.26 t/s
13.21.217.481 I slot print_timing: id  3 | task 17399 | n_decoded =    241, tg =  22.47 t/s, tg_3s =  23.25 t/s
13.21.691.179 I slot print_timing: id  1 | task 17411 | n_decoded =    241, tg =  23.45 t/s, tg_3s =  23.23 t/s
13.22.296.662 I slot print_timing: id  0 | task 17297 | n_decoded =    367, tg =  22.49 t/s, tg_3s =  23.20 t/s
13.23.336.634 I slot print_timing: id  0 | task 17297 | prompt eval time =     231.94 ms /   116 tokens (    2.00 ms per token,   500.14 tokens per second)
13.23.336.639 I slot print_timing: id  0 | task 17297 |        eval time =   17358.95 ms /   391 tokens (   44.40 ms per token,    22.52 tokens per second)
13.23.336.643 I slot print_timing: id  0 | task 17297 |       total time =   17590.89 ms /   507 tokens
13.23.336.645 I slot print_timing: id  0 | task 17297 |    graphs reused =      16962
13.23.336.725 I slot      release: id  0 | task 17297 | stop processing: n_tokens = 1017, truncated = 0
13.23.374.059 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.806 (> 0.100 thold), f_keep = 0.502
13.23.374.105 I slot launch_slot_: id  0 | task 17692 | processing task, is_child = 0
13.23.655.348 I slot print_timing: id  2 | task 17269 | prompt eval time =     329.33 ms /   147 tokens (    2.24 ms per token,   446.37 tokens per second)
13.23.655.353 I slot print_timing: id  2 | task 17269 |        eval time =   19020.74 ms /   421 tokens (   45.18 ms per token,    22.13 tokens per second)
13.23.655.354 I slot print_timing: id  2 | task 17269 |       total time =   19350.07 ms /   568 tokens
13.23.655.355 I slot print_timing: id  2 | task 17269 |    graphs reused =      16963
13.23.655.475 I slot      release: id  2 | task 17269 | stop processing: n_tokens = 1078, truncated = 0
13.23.700.657 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.810 (> 0.100 thold), f_keep = 0.474
13.23.948.319 I slot launch_slot_: id  2 | task 17696 | processing task, is_child = 0
13.24.244.899 I slot print_timing: id  3 | task 17399 | n_decoded =    296, tg =  21.52 t/s, tg_3s =  18.17 t/s
13.24.715.553 I slot print_timing: id  1 | task 17411 | n_decoded =    296, tg =  22.25 t/s, tg_3s =  18.19 t/s
13.27.280.368 I slot print_timing: id  3 | task 17399 | n_decoded =    367, tg =  21.86 t/s, tg_3s =  23.39 t/s
13.27.749.950 I slot print_timing: id  1 | task 17411 | n_decoded =    367, tg =  22.46 t/s, tg_3s =  23.40 t/s
13.28.307.570 I slot print_timing: id  0 | task 17692 | n_decoded =    100, tg =  21.28 t/s, tg_3s =  21.28 t/s
13.28.434.567 I slot print_timing: id  2 | task 17696 | n_decoded =    100, tg =  23.62 t/s, tg_3s =  23.62 t/s
13.28.521.023 I slot print_timing: id  3 | task 17399 | prompt eval time =     237.72 ms /   104 tokens (    2.29 ms per token,   437.50 tokens per second)
13.28.521.028 I slot print_timing: id  3 | task 17399 |        eval time =   18028.89 ms /   396 tokens (   45.53 ms per token,    21.96 tokens per second)
13.28.521.030 I slot print_timing: id  3 | task 17399 |       total time =   18266.61 ms /   500 tokens
13.28.521.031 I slot print_timing: id  3 | task 17399 |    graphs reused =      17063
13.28.521.137 I slot      release: id  3 | task 17399 | stop processing: n_tokens = 1010, truncated = 0
13.28.558.159 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.790 (> 0.100 thold), f_keep = 0.509
13.28.558.209 I slot launch_slot_: id  3 | task 17800 | processing task, is_child = 0
13.30.764.929 I slot print_timing: id  1 | task 17411 | n_decoded =    432, tg =  22.32 t/s, tg_3s =  21.56 t/s
13.31.322.863 I slot print_timing: id  0 | task 17692 | n_decoded =    165, tg =  21.39 t/s, tg_3s =  21.56 t/s
13.31.451.912 I slot print_timing: id  2 | task 17696 | n_decoded =    165, tg =  22.75 t/s, tg_3s =  21.54 t/s
13.32.917.943 I slot print_timing: id  1 | task 17411 | prompt eval time =     247.25 ms /   126 tokens (    1.96 ms per token,   509.60 tokens per second)
13.32.917.948 I slot print_timing: id  1 | task 17411 |        eval time =   21505.74 ms /   482 tokens (   44.62 ms per token,    22.41 tokens per second)
13.32.917.950 I slot print_timing: id  1 | task 17411 |       total time =   21753.00 ms /   608 tokens
13.32.917.951 I slot print_timing: id  1 | task 17411 |    graphs reused =      17157
13.32.918.034 I slot      release: id  1 | task 17411 | stop processing: n_tokens = 1121, truncated = 0
13.32.961.937 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.801 (> 0.100 thold), f_keep = 0.456
13.33.330.543 I slot launch_slot_: id  1 | task 17898 | processing task, is_child = 0
13.33.664.322 I slot print_timing: id  3 | task 17800 | n_decoded =    100, tg =  20.71 t/s, tg_3s =  20.71 t/s
13.34.348.395 I slot print_timing: id  0 | task 17692 | n_decoded =    222, tg =  20.67 t/s, tg_3s =  18.84 t/s
13.34.477.005 I slot print_timing: id  2 | task 17696 | n_decoded =    222, tg =  21.60 t/s, tg_3s =  18.84 t/s
13.36.705.685 I slot print_timing: id  3 | task 17800 | n_decoded =    171, tg =  21.73 t/s, tg_3s =  23.34 t/s
13.37.387.843 I slot print_timing: id  0 | task 17692 | n_decoded =    293, tg =  21.26 t/s, tg_3s =  23.36 t/s
13.37.514.899 I slot print_timing: id  2 | task 17696 | n_decoded =    293, tg =  22.01 t/s, tg_3s =  23.37 t/s
13.37.814.779 I slot print_timing: id  1 | task 17898 | n_decoded =    100, tg =  23.60 t/s, tg_3s =  23.60 t/s
13.39.745.890 I slot print_timing: id  3 | task 17800 | n_decoded =    242, tg =  22.18 t/s, tg_3s =  23.35 t/s
13.40.388.075 I slot print_timing: id  0 | task 17692 | n_decoded =    363, tg =  21.63 t/s, tg_3s =  23.33 t/s
13.40.517.560 I slot print_timing: id  2 | task 17696 | n_decoded =    363, tg =  22.25 t/s, tg_3s =  23.31 t/s
13.40.818.934 I slot print_timing: id  1 | task 17898 | n_decoded =    170, tg =  23.47 t/s, tg_3s =  23.30 t/s
13.40.991.698 I slot print_timing: id  2 | task 17696 | prompt eval time =     252.09 ms /   117 tokens (    2.15 ms per token,   464.11 tokens per second)
13.40.991.703 I slot print_timing: id  2 | task 17696 |        eval time =   16791.26 ms /   374 tokens (   44.90 ms per token,    22.27 tokens per second)
13.40.991.704 I slot print_timing: id  2 | task 17696 |       total time =   17043.35 ms /   491 tokens
13.40.991.705 I slot print_timing: id  2 | task 17696 |    graphs reused =      17329
13.40.991.787 I slot      release: id  2 | task 17696 | stop processing: n_tokens = 1004, truncated = 0
13.41.036.004 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.810 (> 0.100 thold), f_keep = 0.509
13.41.036.050 I slot launch_slot_: id  2 | task 18074 | processing task, is_child = 0
13.42.100.801 I slot print_timing: id  0 | task 17692 | prompt eval time =     234.77 ms /   123 tokens (    1.91 ms per token,   523.91 tokens per second)
13.42.100.807 I slot print_timing: id  0 | task 17692 |        eval time =   18491.91 ms /   398 tokens (   46.46 ms per token,    21.52 tokens per second)
13.42.100.809 I slot print_timing: id  0 | task 17692 |       total time =   18726.68 ms /   521 tokens
13.42.100.810 I slot print_timing: id  0 | task 17692 |    graphs reused =      17346
13.42.100.926 I slot      release: id  0 | task 17692 | stop processing: n_tokens = 1031, truncated = 0
13.42.138.120 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.801 (> 0.100 thold), f_keep = 0.496
13.42.372.223 I slot launch_slot_: id  0 | task 18096 | processing task, is_child = 0
13.42.781.467 I slot print_timing: id  3 | task 17800 | n_decoded =    298, tg =  21.37 t/s, tg_3s =  18.45 t/s
13.43.849.423 I slot print_timing: id  1 | task 17898 | n_decoded =    226, tg =  22.00 t/s, tg_3s =  18.48 t/s
13.45.811.768 I slot print_timing: id  3 | task 17800 | n_decoded =    369, tg =  21.74 t/s, tg_3s =  23.43 t/s
13.45.939.689 I slot print_timing: id  2 | task 18074 | n_decoded =    100, tg =  21.47 t/s, tg_3s =  21.47 t/s
13.46.413.552 I slot print_timing: id  3 | task 17800 | prompt eval time =     276.47 ms /   137 tokens (    2.02 ms per token,   495.53 tokens per second)
13.46.413.558 I slot print_timing: id  3 | task 17800 |        eval time =   17578.86 ms /   383 tokens (   45.90 ms per token,    21.79 tokens per second)
13.46.413.559 I slot print_timing: id  3 | task 17800 |       total time =   17855.33 ms /   520 tokens
13.46.413.567 I slot print_timing: id  3 | task 17800 |    graphs reused =      17434
13.46.413.676 I slot      release: id  3 | task 17800 | stop processing: n_tokens = 1033, truncated = 0
13.46.450.485 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.807 (> 0.100 thold), f_keep = 0.495
13.46.584.061 I slot launch_slot_: id  3 | task 18188 | processing task, is_child = 0
13.46.867.905 I slot print_timing: id  1 | task 17898 | n_decoded =    289, tg =  21.74 t/s, tg_3s =  20.87 t/s
13.47.167.428 I slot print_timing: id  0 | task 18096 | n_decoded =    100, tg =  21.92 t/s, tg_3s =  21.92 t/s
13.47.379.028 I slot print_timing: id  1 | task 17898 | prompt eval time =     246.53 ms /   124 tokens (    1.99 ms per token,   502.98 tokens per second)
13.47.379.034 I slot print_timing: id  1 | task 17898 |        eval time =   13801.93 ms /   301 tokens (   45.85 ms per token,    21.81 tokens per second)
13.47.379.035 I slot print_timing: id  1 | task 17898 |       total time =   14048.46 ms /   425 tokens
13.47.379.036 I slot print_timing: id  1 | task 17898 |    graphs reused =      17446
13.47.379.161 I slot      release: id  1 | task 17898 | stop processing: n_tokens = 938, truncated = 0
13.47.423.604 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.803 (> 0.100 thold), f_keep = 0.545
13.47.423.655 I slot launch_slot_: id  1 | task 18204 | processing task, is_child = 0
13.48.947.039 I slot print_timing: id  2 | task 18074 | n_decoded =    158, tg =  20.62 t/s, tg_3s =  19.29 t/s
13.50.186.446 I slot print_timing: id  0 | task 18096 | n_decoded =    166, tg =  21.90 t/s, tg_3s =  21.86 t/s
13.51.252.949 I slot print_timing: id  3 | task 18188 | n_decoded =    100, tg =  22.58 t/s, tg_3s =  22.58 t/s
13.51.892.536 I slot print_timing: id  1 | task 18204 | n_decoded =    100, tg =  23.68 t/s, tg_3s =  23.68 t/s
13.51.977.634 I slot print_timing: id  2 | task 18074 | n_decoded =    229, tg =  21.41 t/s, tg_3s =  23.43 t/s
13.53.220.059 I slot print_timing: id  0 | task 18096 | n_decoded =    237, tg =  22.33 t/s, tg_3s =  23.40 t/s
13.54.291.586 I slot print_timing: id  3 | task 18188 | n_decoded =    171, tg =  22.90 t/s, tg_3s =  23.37 t/s
13.54.894.179 I slot print_timing: id  1 | task 18204 | n_decoded =    170, tg =  23.53 t/s, tg_3s =  23.32 t/s
13.54.979.129 I slot print_timing: id  2 | task 18074 | n_decoded =    299, tg =  21.83 t/s, tg_3s =  23.32 t/s
13.56.223.143 I slot print_timing: id  0 | task 18096 | n_decoded =    307, tg =  22.54 t/s, tg_3s =  23.31 t/s
13.56.653.857 I slot print_timing: id  2 | task 18074 | prompt eval time =     246.84 ms /   120 tokens (    2.06 ms per token,   486.14 tokens per second)
13.56.653.862 I slot print_timing: id  2 | task 18074 |        eval time =   15370.95 ms /   338 tokens (   45.48 ms per token,    21.99 tokens per second)
13.56.653.864 I slot print_timing: id  2 | task 18074 |       total time =   15617.80 ms /   458 tokens
13.56.653.865 I slot print_timing: id  2 | task 18074 |    graphs reused =      17654
13.56.653.999 I slot      release: id  2 | task 18074 | stop processing: n_tokens = 968, truncated = 0
13.56.699.269 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.800 (> 0.100 thold), f_keep = 0.528
13.56.699.320 I slot launch_slot_: id  2 | task 18417 | processing task, is_child = 0
13.57.291.982 I slot print_timing: id  3 | task 18188 | n_decoded =    236, tg =  22.55 t/s, tg_3s =  21.66 t/s
13.57.933.975 I slot print_timing: id  1 | task 18204 | n_decoded =    236, tg =  22.99 t/s, tg_3s =  21.71 t/s
13.59.262.673 I slot print_timing: id  0 | task 18096 | n_decoded =    373, tg =  22.39 t/s, tg_3s =  21.71 t/s
13.59.263.509 I slot print_timing: id  3 | task 18188 | prompt eval time =     240.98 ms /   122 tokens (    1.98 ms per token,   506.27 tokens per second)
13.59.263.513 I slot print_timing: id  3 | task 18188 |        eval time =   12438.45 ms /   282 tokens (   44.11 ms per token,    22.67 tokens per second)
13.59.263.517 I slot print_timing: id  3 | task 18188 |       total time =   12679.43 ms /   404 tokens
13.59.263.519 I slot print_timing: id  3 | task 18188 |    graphs reused =      17707
13.59.263.596 I slot      release: id  3 | task 18188 | stop processing: n_tokens = 914, truncated = 0
13.59.300.123 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.815 (> 0.100 thold), f_keep = 0.559
13.59.300.167 I slot launch_slot_: id  3 | task 18474 | processing task, is_child = 0
14.00.353.721 I slot print_timing: id  0 | task 18096 | prompt eval time =     233.32 ms /   124 tokens (    1.88 ms per token,   531.45 tokens per second)
14.00.353.726 I slot print_timing: id  0 | task 18096 |        eval time =   17748.15 ms /   394 tokens (   45.05 ms per token,    22.20 tokens per second)
14.00.353.728 I slot print_timing: id  0 | task 18096 |       total time =   17981.47 ms /   518 tokens
14.00.353.729 I slot print_timing: id  0 | task 18096 |    graphs reused =      17724
14.00.353.812 I slot      release: id  0 | task 18096 | stop processing: n_tokens = 1031, truncated = 0
14.00.391.997 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.806 (> 0.100 thold), f_keep = 0.496
14.00.568.988 I slot launch_slot_: id  0 | task 18496 | processing task, is_child = 0
14.00.976.821 I slot print_timing: id  1 | task 18204 | n_decoded =    294, tg =  22.09 t/s, tg_3s =  19.06 t/s
14.01.745.622 I slot print_timing: id  2 | task 18417 | n_decoded =    100, tg =  20.84 t/s, tg_3s =  20.84 t/s
14.03.993.666 I slot print_timing: id  1 | task 18204 | n_decoded =    365, tg =  22.36 t/s, tg_3s =  23.53 t/s
14.04.124.119 I slot print_timing: id  3 | task 18474 | n_decoded =    100, tg =  21.80 t/s, tg_3s =  21.80 t/s
14.04.764.601 I slot print_timing: id  2 | task 18417 | n_decoded =    171, tg =  21.87 t/s, tg_3s =  23.52 t/s
14.05.018.736 I slot print_timing: id  0 | task 18496 | n_decoded =    100, tg =  23.73 t/s, tg_3s =  23.73 t/s
14.05.575.608 I slot print_timing: id  1 | task 18204 | prompt eval time =     245.68 ms /   125 tokens (    1.97 ms per token,   508.80 tokens per second)
14.05.575.613 I slot print_timing: id  1 | task 18204 |        eval time =   17906.26 ms /   402 tokens (   44.54 ms per token,    22.45 tokens per second)
14.05.575.615 I slot print_timing: id  1 | task 18204 |       total time =   18151.94 ms /   527 tokens
14.05.575.616 I slot print_timing: id  1 | task 18204 |    graphs reused =      17835
14.05.575.732 I slot      release: id  1 | task 18204 | stop processing: n_tokens = 1037, truncated = 0
14.05.619.561 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.785 (> 0.100 thold), f_keep = 0.493
14.05.754.229 I slot launch_slot_: id  1 | task 18611 | processing task, is_child = 0
14.07.157.622 I slot print_timing: id  3 | task 18474 | n_decoded =    162, tg =  21.26 t/s, tg_3s =  20.44 t/s
14.07.800.938 I slot print_timing: id  2 | task 18417 | n_decoded =    233, tg =  21.47 t/s, tg_3s =  20.42 t/s
14.08.055.122 I slot print_timing: id  0 | task 18496 | n_decoded =    162, tg =  22.34 t/s, tg_3s =  20.42 t/s
14.10.199.701 I slot print_timing: id  3 | task 18474 | n_decoded =    233, tg =  21.85 t/s, tg_3s =  23.34 t/s
14.10.285.882 I slot print_timing: id  1 | task 18611 | n_decoded =    100, tg =  23.54 t/s, tg_3s =  23.54 t/s
14.10.801.083 I slot print_timing: id  2 | task 18417 | n_decoded =    303, tg =  21.87 t/s, tg_3s =  23.33 t/s
14.11.057.894 I slot print_timing: id  0 | task 18496 | n_decoded =    232, tg =  22.63 t/s, tg_3s =  23.31 t/s
14.13.208.751 I slot print_timing: id  3 | task 18474 | n_decoded =    303, tg =  22.16 t/s, tg_3s =  23.26 t/s
14.13.293.536 I slot print_timing: id  1 | task 18611 | n_decoded =    170, tg =  23.43 t/s, tg_3s =  23.27 t/s
14.13.809.525 I slot print_timing: id  2 | task 18417 | n_decoded =    373, tg =  22.12 t/s, tg_3s =  23.27 t/s
14.14.065.866 I slot print_timing: id  0 | task 18496 | n_decoded =    302, tg =  22.77 t/s, tg_3s =  23.27 t/s
14.15.234.745 I slot print_timing: id  0 | task 18496 | prompt eval time =     234.95 ms /   120 tokens (    1.96 ms per token,   510.76 tokens per second)
14.15.234.750 I slot print_timing: id  0 | task 18496 |        eval time =   14430.78 ms /   329 tokens (   43.86 ms per token,    22.80 tokens per second)
14.15.234.751 I slot print_timing: id  0 | task 18496 |       total time =   14665.73 ms /   449 tokens
14.15.234.752 I slot print_timing: id  0 | task 18496 |    graphs reused =      18047
14.15.234.868 I slot      release: id  0 | task 18496 | stop processing: n_tokens = 962, truncated = 0
14.15.235.775 I slot print_timing: id  3 | task 18474 | prompt eval time =     237.82 ms /   116 tokens (    2.05 ms per token,   487.76 tokens per second)
14.15.235.779 I slot print_timing: id  3 | task 18474 |        eval time =   15697.78 ms /   350 tokens (   44.85 ms per token,    22.30 tokens per second)
14.15.235.780 I slot print_timing: id  3 | task 18474 |       total time =   15935.60 ms /   466 tokens
14.15.235.780 I slot print_timing: id  3 | task 18474 |    graphs reused =      18047
14.15.235.843 I slot      release: id  3 | task 18474 | stop processing: n_tokens = 976, truncated = 0
14.15.266.787 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.824 (> 0.100 thold), f_keep = 0.534
14.15.266.834 I slot launch_slot_: id  0 | task 18828 | processing task, is_child = 0
14.15.394.043 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.812 (> 0.100 thold), f_keep = 0.527
14.15.394.157 I slot launch_slot_: id  3 | task 18829 | processing task, is_child = 0
14.16.307.809 I slot print_timing: id  1 | task 18611 | n_decoded =    230, tg =  22.40 t/s, tg_3s =  19.91 t/s
14.16.820.153 I slot print_timing: id  2 | task 18417 | n_decoded =    433, tg =  21.79 t/s, tg_3s =  19.93 t/s
14.16.907.707 I slot print_timing: id  2 | task 18417 | prompt eval time =     247.89 ms /   128 tokens (    1.94 ms per token,   516.35 tokens per second)
14.16.907.712 I slot print_timing: id  2 | task 18417 |        eval time =   19960.48 ms /   435 tokens (   45.89 ms per token,    21.79 tokens per second)
14.16.907.714 I slot print_timing: id  2 | task 18417 |       total time =   20208.38 ms /   563 tokens
14.16.907.715 I slot print_timing: id  2 | task 18417 |    graphs reused =      18073
14.16.907.806 I slot      release: id  2 | task 18417 | stop processing: n_tokens = 1073, truncated = 0
14.16.952.136 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.797 (> 0.100 thold), f_keep = 0.476
14.17.256.751 I slot launch_slot_: id  2 | task 18859 | processing task, is_child = 0
14.19.343.612 I slot print_timing: id  1 | task 18611 | n_decoded =    289, tg =  21.72 t/s, tg_3s =  19.43 t/s
14.20.488.191 I slot print_timing: id  0 | task 18828 | n_decoded =    100, tg =  21.08 t/s, tg_3s =  21.08 t/s
14.20.489.059 I slot print_timing: id  3 | task 18829 | n_decoded =    100, tg =  21.08 t/s, tg_3s =  21.08 t/s
14.21.720.150 I slot print_timing: id  2 | task 18859 | n_decoded =    100, tg =  23.72 t/s, tg_3s =  23.72 t/s
14.22.362.756 I slot print_timing: id  1 | task 18611 | n_decoded =    360, tg =  22.05 t/s, tg_3s =  23.52 t/s
14.22.961.573 I slot print_timing: id  1 | task 18611 | prompt eval time =     283.61 ms /   140 tokens (    2.03 ms per token,   493.63 tokens per second)
14.22.961.579 I slot print_timing: id  1 | task 18611 |        eval time =   16923.70 ms /   374 tokens (   45.25 ms per token,    22.10 tokens per second)
14.22.961.581 I slot print_timing: id  1 | task 18611 |       total time =   17207.32 ms /   514 tokens
14.22.961.582 I slot print_timing: id  1 | task 18611 |    graphs reused =      18200
14.22.961.670 I slot      release: id  1 | task 18611 | stop processing: n_tokens = 1024, truncated = 0
14.23.006.069 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.808 (> 0.100 thold), f_keep = 0.502
14.23.006.114 I slot launch_slot_: id  1 | task 18990 | processing task, is_child = 0
14.23.514.411 I slot print_timing: id  0 | task 18828 | n_decoded =    166, tg =  21.36 t/s, tg_3s =  21.81 t/s
14.23.515.242 I slot print_timing: id  3 | task 18829 | n_decoded =    166, tg =  21.37 t/s, tg_3s =  21.81 t/s
14.24.755.273 I slot print_timing: id  2 | task 18859 | n_decoded =    166, tg =  22.89 t/s, tg_3s =  21.75 t/s
14.26.554.378 I slot print_timing: id  0 | task 18828 | n_decoded =    237, tg =  21.92 t/s, tg_3s =  23.36 t/s
14.26.555.219 I slot print_timing: id  3 | task 18829 | n_decoded =    237, tg =  21.93 t/s, tg_3s =  23.36 t/s
14.27.500.744 I slot print_timing: id  1 | task 18990 | n_decoded =    100, tg =  23.54 t/s, tg_3s =  23.54 t/s
14.27.797.456 I slot print_timing: id  2 | task 18859 | n_decoded =    237, tg =  23.03 t/s, tg_3s =  23.34 t/s
14.29.555.163 I slot print_timing: id  0 | task 18828 | n_decoded =    307, tg =  22.23 t/s, tg_3s =  23.33 t/s
14.29.556.013 I slot print_timing: id  3 | task 18829 | n_decoded =    307, tg =  22.23 t/s, tg_3s =  23.33 t/s
14.29.598.130 I slot print_timing: id  0 | task 18828 | prompt eval time =     350.46 ms /   110 tokens (    3.19 ms per token,   313.87 tokens per second)
14.29.598.135 I slot print_timing: id  0 | task 18828 |        eval time =   13853.49 ms /   308 tokens (   44.98 ms per token,    22.23 tokens per second)
14.29.598.136 I slot print_timing: id  0 | task 18828 |       total time =   14203.95 ms /   418 tokens
14.29.598.138 I slot print_timing: id  0 | task 18828 |    graphs reused =      18347
14.29.598.222 I slot      release: id  0 | task 18828 | stop processing: n_tokens = 931, truncated = 0
14.29.635.746 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.811 (> 0.100 thold), f_keep = 0.552
14.29.635.792 I slot launch_slot_: id  0 | task 19141 | processing task, is_child = 0
14.30.259.456 I slot print_timing: id  3 | task 18829 | prompt eval time =     351.39 ms /   119 tokens (    2.95 ms per token,   338.66 tokens per second)
14.30.259.461 I slot print_timing: id  3 | task 18829 |        eval time =   14513.62 ms /   319 tokens (   45.50 ms per token,    21.98 tokens per second)
14.30.259.463 I slot print_timing: id  3 | task 18829 |       total time =   14865.00 ms /   438 tokens
14.30.259.464 I slot print_timing: id  3 | task 18829 |    graphs reused =      18356
14.30.259.552 I slot      release: id  3 | task 18829 | stop processing: n_tokens = 951, truncated = 0
14.30.296.546 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.815 (> 0.100 thold), f_keep = 0.540
14.30.296.589 I slot launch_slot_: id  3 | task 19153 | processing task, is_child = 0
14.30.534.057 I slot print_timing: id  1 | task 18990 | n_decoded =    162, tg =  22.25 t/s, tg_3s =  20.44 t/s
