0.00.030.060 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.554.804 W srv  llama_server: -----------------
0.00.554.809 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.554.809 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.554.810 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.554.810 W srv  llama_server: -----------------
0.00.556.296 I srv    load_model: loading model '/workspace/models/EXAONE-3.5-7.8B-Q4_K_M.gguf'
0.00.976.083 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.02.201.089 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.02.204.634 I srv  llama_server: model loaded
0.02.204.643 I srv  llama_server: listening on http://127.0.0.1:8080
0.02.204.644 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.02.204.645 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
63.28.101.425 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
69.47.319.997 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1223850524847
69.47.320.087 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 101.635 MiB)
69.47.405.351 I slot launch_slot_: id  1 | task 9543 | processing task, is_child = 0
69.48.604.399 I slot print_timing: id  2 | task 9285 | n_decoded =    283, tg =  30.36 t/s, tg_3s =  30.09 t/s
69.48.825.869 I slot print_timing: id  3 | task 9478 | n_decoded =    100, tg =  30.82 t/s, tg_3s =  30.82 t/s
69.49.156.004 I slot print_timing: id  0 | task 9398 | n_decoded =    191, tg =  30.61 t/s, tg_3s =  30.11 t/s
69.49.762.651 I slot print_timing: id  2 | task 9285 | prompt eval time =     536.96 ms /   519 tokens (    1.03 ms per token,   966.56 tokens per second)
69.49.762.658 I slot print_timing: id  2 | task 9285 |        eval time =   10478.66 ms /   325 tokens (   32.24 ms per token,    31.02 tokens per second)
69.49.762.659 I slot print_timing: id  2 | task 9285 |       total time =   11015.62 ms /   844 tokens
69.49.762.660 I slot print_timing: id  2 | task 9285 |    graphs reused =       9054
69.49.762.785 I slot      release: id  2 | task 9285 | stop processing: n_tokens = 850, truncated = 0
69.49.791.282 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1223852996010
69.49.791.363 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.884 MiB)
69.49.878.474 I slot launch_slot_: id  2 | task 9615 | processing task, is_child = 0
69.51.084.535 I slot print_timing: id  1 | task 9543 | n_decoded =    100, tg =  30.93 t/s, tg_3s =  30.93 t/s
69.51.827.748 I slot print_timing: id  3 | task 9478 | n_decoded =    191, tg =  30.57 t/s, tg_3s =  30.31 t/s
69.52.156.668 I slot print_timing: id  0 | task 9398 | n_decoded =    282, tg =  30.52 t/s, tg_3s =  30.33 t/s
69.52.157.385 I slot print_timing: id  3 | task 9478 | prompt eval time =     441.87 ms /   439 tokens (    1.01 ms per token,   993.51 tokens per second)
69.52.157.389 I slot print_timing: id  3 | task 9478 |        eval time =    6576.58 ms /   203 tokens (   32.40 ms per token,    30.87 tokens per second)
69.52.157.391 I slot print_timing: id  3 | task 9478 |       total time =    7018.45 ms /   642 tokens
69.52.157.393 I slot print_timing: id  3 | task 9478 |    graphs reused =       9119
69.52.157.514 I slot      release: id  3 | task 9478 | stop processing: n_tokens = 648, truncated = 0
69.52.181.488 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.398 (> 0.100 thold), f_keep = 0.304
69.52.181.573 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 75.008 MiB)
69.52.252.080 I slot launch_slot_: id  3 | task 9685 | processing task, is_child = 0
69.52.770.350 I slot print_timing: id  0 | task 9398 | prompt eval time =     495.13 ms /   494 tokens (    1.00 ms per token,   997.71 tokens per second)
69.52.770.356 I slot print_timing: id  0 | task 9398 |        eval time =    9853.34 ms /   291 tokens (   33.86 ms per token,    29.53 tokens per second)
69.52.770.358 I slot print_timing: id  0 | task 9398 |       total time =   10348.47 ms /   785 tokens
69.52.770.359 I slot print_timing: id  0 | task 9398 |    graphs reused =       9125
69.52.770.467 I slot      release: id  0 | task 9398 | stop processing: n_tokens = 791, truncated = 0
69.52.794.679 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1223856003693
69.52.794.757 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 92.384 MiB)
69.52.877.514 I slot launch_slot_: id  0 | task 9695 | processing task, is_child = 0
69.53.943.522 I slot print_timing: id  2 | task 9615 | n_decoded =    100, tg =  27.56 t/s, tg_3s =  27.56 t/s
69.54.105.940 I slot print_timing: id  1 | task 9543 | n_decoded =    177, tg =  28.30 t/s, tg_3s =  25.48 t/s
69.55.510.622 I slot print_timing: id  1 | task 9543 | prompt eval time =     446.41 ms /   420 tokens (    1.06 ms per token,   940.84 tokens per second)
69.55.510.628 I slot print_timing: id  1 | task 9543 |        eval time =    7658.82 ms /   228 tokens (   33.59 ms per token,    29.77 tokens per second)
69.55.510.648 I slot print_timing: id  1 | task 9543 |       total time =    8105.23 ms /   648 tokens
69.55.510.650 I slot print_timing: id  1 | task 9543 |    graphs reused =       9203
69.55.510.750 I slot      release: id  1 | task 9543 | stop processing: n_tokens = 654, truncated = 0
69.55.539.483 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1223858743976
69.55.539.561 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.259 MiB)
69.55.607.829 I slot launch_slot_: id  1 | task 9776 | processing task, is_child = 0
69.56.332.709 I slot print_timing: id  3 | task 9685 | n_decoded =    100, tg =  26.63 t/s, tg_3s =  26.63 t/s
69.56.578.518 I slot print_timing: id  0 | task 9695 | n_decoded =    100, tg =  31.13 t/s, tg_3s =  31.13 t/s
69.56.964.577 I slot print_timing: id  2 | task 9615 | n_decoded =    192, tg =  28.88 t/s, tg_3s =  30.45 t/s
69.57.402.542 I slot print_timing: id  2 | task 9615 | prompt eval time =     437.17 ms /   395 tokens (    1.11 ms per token,   903.53 tokens per second)
69.57.402.549 I slot print_timing: id  2 | task 9615 |        eval time =    7086.86 ms /   208 tokens (   34.07 ms per token,    29.35 tokens per second)
69.57.402.550 I slot print_timing: id  2 | task 9615 |       total time =    7524.04 ms /   603 tokens
69.57.402.551 I slot print_timing: id  2 | task 9615 |    graphs reused =       9251
69.57.402.669 I slot      release: id  2 | task 9615 | stop processing: n_tokens = 609, truncated = 0
69.57.431.074 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1223860635894
69.57.431.160 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 128.012 MiB)
69.57.520.511 I slot launch_slot_: id  2 | task 9828 | processing task, is_child = 0
69.59.306.428 I slot print_timing: id  1 | task 9776 | n_decoded =    100, tg =  30.71 t/s, tg_3s =  30.71 t/s
69.59.334.746 I slot print_timing: id  3 | task 9685 | n_decoded =    190, tg =  28.12 t/s, tg_3s =  29.98 t/s
69.59.580.881 I slot print_timing: id  0 | task 9695 | n_decoded =    190, tg =  30.57 t/s, tg_3s =  29.98 t/s
69.59.719.207 I slot print_timing: id  3 | task 9685 | prompt eval time =     325.41 ms /   298 tokens (    1.09 ms per token,   915.77 tokens per second)
69.59.719.212 I slot print_timing: id  3 | task 9685 |        eval time =    7141.69 ms /   204 tokens (   35.01 ms per token,    28.56 tokens per second)
69.59.719.213 I slot print_timing: id  3 | task 9685 |       total time =    7467.10 ms /   502 tokens
69.59.719.215 I slot print_timing: id  3 | task 9685 |    graphs reused =       9313
69.59.719.499 I slot      release: id  3 | task 9685 | stop processing: n_tokens = 698, truncated = 0
69.59.743.417 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1223862952727
69.59.831.716 I slot launch_slot_: id  3 | task 9894 | processing task, is_child = 0
70.01.228.139 I slot print_timing: id  2 | task 9828 | n_decoded =    100, tg =  30.73 t/s, tg_3s =  30.73 t/s
70.01.310.111 I slot print_timing: id  0 | task 9695 | prompt eval time =     488.65 ms /   469 tokens (    1.04 ms per token,   959.79 tokens per second)
70.01.310.116 I slot print_timing: id  0 | task 9695 |        eval time =    7943.92 ms /   234 tokens (   33.95 ms per token,    29.46 tokens per second)
70.01.310.133 I slot print_timing: id  0 | task 9695 |       total time =    8432.57 ms /   703 tokens
70.01.310.134 I slot print_timing: id  0 | task 9695 |    graphs reused =       9349
70.01.310.264 I slot      release: id  0 | task 9695 | stop processing: n_tokens = 709, truncated = 0
70.01.334.525 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1223864543490
70.01.404.803 I slot launch_slot_: id  0 | task 9934 | processing task, is_child = 0
70.02.331.426 I slot print_timing: id  1 | task 9776 | n_decoded =    170, tg =  27.06 t/s, tg_3s =  23.14 t/s
70.03.599.757 I slot print_timing: id  3 | task 9894 | n_decoded =    100, tg =  30.16 t/s, tg_3s =  30.16 t/s
70.04.234.061 I slot print_timing: id  2 | task 9828 | n_decoded =    188, tg =  30.03 t/s, tg_3s =  29.28 t/s
70.04.401.081 I slot print_timing: id  1 | task 9776 | prompt eval time =     442.24 ms /   444 tokens (    1.00 ms per token,  1003.98 tokens per second)
70.04.401.088 I slot print_timing: id  1 | task 9776 |        eval time =    8350.98 ms /   245 tokens (   34.09 ms per token,    29.34 tokens per second)
70.04.401.090 I slot print_timing: id  1 | task 9776 |       total time =    8793.22 ms /   689 tokens
70.04.401.091 I slot print_timing: id  1 | task 9776 |    graphs reused =       9437
70.04.401.233 I slot      release: id  1 | task 9776 | stop processing: n_tokens = 695, truncated = 0
70.04.430.166 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1223867634459
70.04.430.254 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 60.631 MiB)
70.04.523.919 I slot launch_slot_: id  1 | task 10026 | processing task, is_child = 0
70.05.148.626 I slot print_timing: id  0 | task 9934 | n_decoded =    100, tg =  31.16 t/s, tg_3s =  31.16 t/s
70.06.613.781 I slot print_timing: id  3 | task 9894 | n_decoded =    192, tg =  30.34 t/s, tg_3s =  30.52 t/s
70.07.252.087 I slot print_timing: id  2 | task 9828 | n_decoded =    280, tg =  30.18 t/s, tg_3s =  30.48 t/s
70.07.945.664 I slot print_timing: id  1 | task 10026 | n_decoded =    110, tg =  36.36 t/s, tg_3s =  36.36 t/s
70.08.168.287 I slot print_timing: id  0 | task 9934 | n_decoded =    209, tg =  33.56 t/s, tg_3s =  36.10 t/s
70.08.860.558 I slot print_timing: id  2 | task 9828 | prompt eval time =     452.93 ms /   398 tokens (    1.14 ms per token,   878.73 tokens per second)
70.08.860.564 I slot print_timing: id  2 | task 9828 |        eval time =   10887.09 ms /   338 tokens (   32.21 ms per token,    31.05 tokens per second)
70.08.860.566 I slot print_timing: id  2 | task 9828 |       total time =   11340.01 ms /   736 tokens
70.08.860.567 I slot print_timing: id  2 | task 9828 |    graphs reused =       9578
70.08.860.808 I slot      release: id  2 | task 9828 | stop processing: n_tokens = 930, truncated = 0
70.08.889.612 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1223872094035
70.08.889.710 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 116.511 MiB)
70.08.985.869 I slot launch_slot_: id  2 | task 10171 | processing task, is_child = 0
70.09.623.439 I slot print_timing: id  3 | task 9894 | n_decoded =    279, tg =  29.88 t/s, tg_3s =  28.91 t/s
70.10.955.112 I slot print_timing: id  1 | task 10026 | n_decoded =    197, tg =  32.64 t/s, tg_3s =  28.91 t/s
70.11.177.292 I slot print_timing: id  0 | task 9934 | n_decoded =    296, tg =  32.04 t/s, tg_3s =  28.91 t/s
70.11.703.075 I slot print_timing: id  3 | task 9894 | prompt eval time =     452.88 ms /   398 tokens (    1.14 ms per token,   878.81 tokens per second)
70.11.703.081 I slot print_timing: id  3 | task 9894 |        eval time =   11418.44 ms /   354 tokens (   32.26 ms per token,    31.00 tokens per second)
70.11.703.082 I slot print_timing: id  3 | task 9894 |       total time =   11871.33 ms /   752 tokens
70.11.703.083 I slot print_timing: id  3 | task 9894 |    graphs reused =       9656
70.11.703.185 I slot      release: id  3 | task 9894 | stop processing: n_tokens = 927, truncated = 0
70.11.726.856 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1223874936410
70.11.726.946 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.384 MiB)
70.11.820.375 I slot launch_slot_: id  3 | task 10253 | processing task, is_child = 0
70.12.818.193 I slot print_timing: id  2 | task 10171 | n_decoded =    100, tg =  30.22 t/s, tg_3s =  30.22 t/s
70.13.569.652 I slot print_timing: id  0 | task 9934 | prompt eval time =     534.96 ms /   542 tokens (    0.99 ms per token,  1013.16 tokens per second)
70.13.569.658 I slot print_timing: id  0 | task 9934 |        eval time =   11629.86 ms /   362 tokens (   32.13 ms per token,    31.13 tokens per second)
70.13.569.660 I slot print_timing: id  0 | task 9934 |       total time =   12164.82 ms /   904 tokens
70.13.569.661 I slot print_timing: id  0 | task 9934 |    graphs reused =       9700
70.13.569.809 I slot      release: id  0 | task 9934 | stop processing: n_tokens = 910, truncated = 0
70.13.594.419 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1223876803035
70.13.594.505 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 64.382 MiB)
70.13.686.752 I slot launch_slot_: id  0 | task 10301 | processing task, is_child = 0
70.14.246.742 I slot print_timing: id  1 | task 10026 | n_decoded =    273, tg =  29.27 t/s, tg_3s =  23.09 t/s
70.15.693.609 I slot print_timing: id  3 | task 10253 | n_decoded =    100, tg =  29.63 t/s, tg_3s =  29.63 t/s
70.15.832.551 I slot print_timing: id  2 | task 10171 | n_decoded =    186, tg =  29.41 t/s, tg_3s =  28.53 t/s
70.16.554.432 I slot print_timing: id  1 | task 10026 | prompt eval time =     396.29 ms /   345 tokens (    1.15 ms per token,   870.58 tokens per second)
70.16.554.439 I slot print_timing: id  1 | task 10026 |        eval time =   11634.19 ms /   356 tokens (   32.68 ms per token,    30.60 tokens per second)
70.16.554.440 I slot print_timing: id  1 | task 10026 |       total time =   12030.48 ms /   701 tokens
70.16.554.442 I slot print_timing: id  1 | task 10026 |    graphs reused =       9783
70.16.554.756 I slot      release: id  1 | task 10026 | stop processing: n_tokens = 895, truncated = 0
70.16.583.795 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1223879787984
70.16.583.981 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.134 MiB)
70.16.589.702 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 116.511 MiB)
70.16.683.928 I slot launch_slot_: id  1 | task 10387 | processing task, is_child = 0
70.17.626.377 I slot print_timing: id  0 | task 10301 | n_decoded =    100, tg =  29.59 t/s, tg_3s =  29.59 t/s
70.18.707.770 I slot print_timing: id  3 | task 10253 | n_decoded =    186, tg =  29.11 t/s, tg_3s =  28.53 t/s
70.18.846.572 I slot print_timing: id  2 | task 10171 | n_decoded =    272, tg =  29.13 t/s, tg_3s =  28.53 t/s
70.19.234.187 I slot print_timing: id  2 | task 10171 | prompt eval time =     523.22 ms /   514 tokens (    1.02 ms per token,   982.38 tokens per second)
70.19.234.194 I slot print_timing: id  2 | task 10171 |        eval time =    9725.07 ms /   286 tokens (   34.00 ms per token,    29.41 tokens per second)
70.19.234.196 I slot print_timing: id  2 | task 10171 |       total time =   10248.28 ms /   800 tokens
70.19.234.197 I slot print_timing: id  2 | task 10171 |    graphs reused =       9853
70.19.234.349 I slot      release: id  2 | task 10171 | stop processing: n_tokens = 806, truncated = 0
70.19.263.251 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1223882467575
70.19.342.547 I slot launch_slot_: id  2 | task 10462 | processing task, is_child = 0
70.20.585.309 I slot print_timing: id  1 | task 10387 | n_decoded =    100, tg =  29.87 t/s, tg_3s =  29.87 t/s
70.20.640.101 I slot print_timing: id  0 | task 10301 | n_decoded =    187, tg =  29.25 t/s, tg_3s =  28.87 t/s
70.21.335.123 I slot print_timing: id  3 | task 10253 | prompt eval time =     498.37 ms /   489 tokens (    1.02 ms per token,   981.21 tokens per second)
70.21.335.129 I slot print_timing: id  3 | task 10253 |        eval time =    9016.35 ms /   259 tokens (   34.81 ms per token,    28.73 tokens per second)
70.21.335.148 I slot print_timing: id  3 | task 10253 |       total time =    9514.72 ms /   748 tokens
70.21.335.150 I slot print_timing: id  3 | task 10253 |    graphs reused =       9903
70.21.335.247 I slot      release: id  3 | task 10253 | stop processing: n_tokens = 754, truncated = 0
70.21.359.083 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1223884568472
70.21.359.177 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 97.635 MiB)
70.21.439.984 I slot launch_slot_: id  3 | task 10517 | processing task, is_child = 0
70.23.265.360 I slot print_timing: id  2 | task 10462 | n_decoded =    100, tg =  29.63 t/s, tg_3s =  29.63 t/s
70.23.596.256 I slot print_timing: id  1 | task 10387 | n_decoded =    186, tg =  29.25 t/s, tg_3s =  28.56 t/s
70.23.651.168 I slot print_timing: id  0 | task 10301 | n_decoded =    273, tg =  29.03 t/s, tg_3s =  28.56 t/s
70.25.036.468 I slot print_timing: id  3 | task 10517 | n_decoded =    110, tg =  36.34 t/s, tg_3s =  36.34 t/s
70.25.563.225 I slot print_timing: id  0 | task 10301 | prompt eval time =     559.60 ms /   578 tokens (    0.97 ms per token,  1032.89 tokens per second)
70.25.563.230 I slot print_timing: id  0 | task 10301 |        eval time =   11316.84 ms /   342 tokens (   33.09 ms per token,    30.22 tokens per second)
70.25.563.232 I slot print_timing: id  0 | task 10301 |       total time =   11876.44 ms /   920 tokens
70.25.563.233 I slot print_timing: id  0 | task 10301 |    graphs reused =      10030
70.25.563.376 I slot      release: id  0 | task 10301 | stop processing: n_tokens = 926, truncated = 0
70.25.587.676 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1223888796602
70.25.587.763 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 136.263 MiB)
70.25.731.837 I slot launch_slot_: id  0 | task 10648 | processing task, is_child = 0
70.26.267.230 I slot print_timing: id  2 | task 10462 | n_decoded =    188, tg =  29.48 t/s, tg_3s =  29.32 t/s
70.26.605.217 I slot print_timing: id  1 | task 10387 | n_decoded =    274, tg =  29.25 t/s, tg_3s =  29.25 t/s
70.28.017.984 I slot print_timing: id  1 | task 10387 | prompt eval time =     553.26 ms /   559 tokens (    0.99 ms per token,  1010.37 tokens per second)
70.28.017.991 I slot print_timing: id  1 | task 10387 |        eval time =   10780.76 ms /   325 tokens (   33.17 ms per token,    30.15 tokens per second)
70.28.017.992 I slot print_timing: id  1 | task 10387 |       total time =   11334.02 ms /   884 tokens
70.28.017.993 I slot print_timing: id  1 | task 10387 |    graphs reused =      10096
70.28.018.123 I slot      release: id  1 | task 10387 | stop processing: n_tokens = 890, truncated = 0
70.28.046.988 I slot print_timing: id  3 | task 10517 | n_decoded =    198, tg =  32.80 t/s, tg_3s =  29.23 t/s
70.28.046.999 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1223891251349
70.28.171.652 I slot launch_slot_: id  1 | task 10717 | processing task, is_child = 0
70.29.290.896 I slot print_timing: id  2 | task 10462 | n_decoded =    277, tg =  29.47 t/s, tg_3s =  29.43 t/s
70.29.484.284 I slot print_timing: id  0 | task 10648 | n_decoded =    100, tg =  30.25 t/s, tg_3s =  30.25 t/s
70.31.066.945 I slot print_timing: id  2 | task 10462 | prompt eval time =     547.84 ms /   534 tokens (    1.03 ms per token,   974.74 tokens per second)
70.31.066.951 I slot print_timing: id  2 | task 10462 |        eval time =   11176.51 ms /   341 tokens (   32.78 ms per token,    30.51 tokens per second)
70.31.066.952 I slot print_timing: id  2 | task 10462 |       total time =   11724.35 ms /   875 tokens
70.31.066.953 I slot print_timing: id  2 | task 10462 |    graphs reused =      10183
70.31.067.081 I slot      release: id  2 | task 10462 | stop processing: n_tokens = 881, truncated = 0
70.31.067.400 I slot print_timing: id  3 | task 10517 | n_decoded =    287, tg =  31.69 t/s, tg_3s =  29.47 t/s
70.31.095.836 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1223894300307
70.31.095.921 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 77.133 MiB)
70.31.185.378 I slot launch_slot_: id  2 | task 10808 | processing task, is_child = 0
70.31.987.188 I slot print_timing: id  1 | task 10717 | n_decoded =    100, tg =  29.69 t/s, tg_3s =  29.69 t/s
70.32.486.381 I slot print_timing: id  0 | task 10648 | n_decoded =    186, tg =  29.49 t/s, tg_3s =  28.65 t/s
70.34.067.710 I slot print_timing: id  3 | task 10517 | n_decoded =    373, tg =  30.93 t/s, tg_3s =  28.66 t/s
70.34.735.140 I slot print_timing: id  2 | task 10808 | n_decoded =    109, tg =  36.24 t/s, tg_3s =  36.24 t/s
70.35.012.679 I slot print_timing: id  1 | task 10717 | n_decoded =    209, tg =  32.69 t/s, tg_3s =  36.03 t/s
70.35.513.626 I slot print_timing: id  0 | task 10648 | n_decoded =    295, tg =  31.60 t/s, tg_3s =  36.01 t/s
70.35.682.704 I slot print_timing: id  3 | task 10517 | prompt eval time =     569.77 ms /   599 tokens (    0.95 ms per token,  1051.30 tokens per second)
70.35.682.710 I slot print_timing: id  3 | task 10517 |        eval time =   13672.90 ms /   431 tokens (   31.72 ms per token,    31.52 tokens per second)
70.35.682.711 I slot print_timing: id  3 | task 10517 |       total time =   14242.67 ms /  1030 tokens
70.35.682.712 I slot print_timing: id  3 | task 10517 |    graphs reused =      10323
70.35.683.067 I slot      release: id  3 | task 10517 | stop processing: n_tokens = 1036, truncated = 0
70.35.707.057 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1223898916294
70.35.707.210 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 109.761 MiB)
70.35.812.064 I slot launch_slot_: id  3 | task 10953 | processing task, is_child = 0
70.37.754.001 I slot print_timing: id  2 | task 10808 | n_decoded =    196, tg =  32.52 t/s, tg_3s =  28.82 t/s
70.37.837.362 I slot print_timing: id  0 | task 10648 | prompt eval time =     446.55 ms /   409 tokens (    1.09 ms per token,   915.92 tokens per second)
70.37.837.368 I slot print_timing: id  0 | task 10648 |        eval time =   11658.95 ms /   357 tokens (   32.66 ms per token,    30.62 tokens per second)
70.37.837.370 I slot print_timing: id  0 | task 10648 |       total time =   12105.49 ms /   766 tokens
70.37.837.371 I slot print_timing: id  0 | task 10648 |    graphs reused =      10376
70.37.837.548 I slot      release: id  0 | task 10648 | stop processing: n_tokens = 943, truncated = 0
70.37.862.628 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1223901070775
70.37.862.748 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 96.135 MiB)
70.37.956.565 I slot launch_slot_: id  0 | task 11010 | processing task, is_child = 0
70.38.459.128 I slot print_timing: id  1 | task 10717 | n_decoded =    291, tg =  29.57 t/s, tg_3s =  23.79 t/s
70.39.661.977 I slot print_timing: id  3 | task 10953 | n_decoded =    100, tg =  30.07 t/s, tg_3s =  30.07 t/s
70.40.772.570 I slot print_timing: id  2 | task 10808 | n_decoded =    284, tg =  31.40 t/s, tg_3s =  29.15 t/s
70.41.049.966 I slot print_timing: id  2 | task 10808 | prompt eval time =     541.75 ms /   535 tokens (    1.01 ms per token,   987.55 tokens per second)
70.41.049.973 I slot print_timing: id  2 | task 10808 |        eval time =    9322.81 ms /   294 tokens (   31.71 ms per token,    31.54 tokens per second)
70.41.049.975 I slot print_timing: id  2 | task 10808 |       total time =    9864.56 ms /   829 tokens
70.41.049.976 I slot print_timing: id  2 | task 10808 |    graphs reused =      10469
70.41.050.147 I slot      release: id  2 | task 10808 | stop processing: n_tokens = 835, truncated = 0
70.41.078.786 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.418 (> 0.100 thold), f_keep = 0.235
70.41.078.871 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 66.257 MiB)
70.41.083.244 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 131.763 MiB)
70.41.170.158 I slot launch_slot_: id  2 | task 11106 | processing task, is_child = 0
70.41.499.623 I slot print_timing: id  1 | task 10717 | n_decoded =    386, tg =  29.97 t/s, tg_3s =  31.24 t/s
70.41.616.208 I slot print_timing: id  0 | task 11010 | n_decoded =    100, tg =  31.67 t/s, tg_3s =  31.67 t/s
70.42.666.938 I slot print_timing: id  3 | task 10953 | n_decoded =    194, tg =  30.65 t/s, tg_3s =  31.28 t/s
70.42.749.343 I slot print_timing: id  1 | task 10717 | prompt eval time =     446.87 ms /   409 tokens (    1.09 ms per token,   915.27 tokens per second)
70.42.749.349 I slot print_timing: id  1 | task 10717 |        eval time =   14130.79 ms /   431 tokens (   32.79 ms per token,    30.50 tokens per second)
70.42.749.351 I slot print_timing: id  1 | task 10717 |       total time =   14577.66 ms /   840 tokens
70.42.749.352 I slot print_timing: id  1 | task 10717 |    graphs reused =      10513
70.42.749.463 I slot      release: id  1 | task 10717 | stop processing: n_tokens = 992, truncated = 0
70.42.777.741 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1223905982688
70.42.777.829 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 108.011 MiB)
70.42.877.338 I slot launch_slot_: id  1 | task 11154 | processing task, is_child = 0
70.44.635.086 I slot print_timing: id  0 | task 11010 | n_decoded =    190, tg =  30.76 t/s, tg_3s =  29.81 t/s
70.44.774.717 I slot print_timing: id  2 | task 11106 | n_decoded =    100, tg =  30.54 t/s, tg_3s =  30.54 t/s
70.44.997.246 I slot print_timing: id  3 | task 10953 | prompt eval time =     524.61 ms /   516 tokens (    1.02 ms per token,   983.58 tokens per second)
70.44.997.252 I slot print_timing: id  3 | task 10953 |        eval time =    8660.54 ms /   259 tokens (   33.44 ms per token,    29.91 tokens per second)
70.44.997.254 I slot print_timing: id  3 | task 10953 |       total time =    9185.15 ms /   775 tokens
70.44.997.255 I slot print_timing: id  3 | task 10953 |    graphs reused =      10571
70.44.997.348 I slot      release: id  3 | task 10953 | stop processing: n_tokens = 781, truncated = 0
70.45.021.073 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1223908230574
70.45.021.154 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 82.383 MiB)
70.45.100.664 I slot launch_slot_: id  3 | task 11217 | processing task, is_child = 0
70.46.560.980 I slot print_timing: id  1 | task 11154 | n_decoded =    100, tg =  30.94 t/s, tg_3s =  30.94 t/s
70.47.660.323 I slot print_timing: id  0 | task 11010 | n_decoded =    282, tg =  30.65 t/s, tg_3s =  30.41 t/s
70.47.797.971 I slot print_timing: id  2 | task 11106 | n_decoded =    192, tg =  30.49 t/s, tg_3s =  30.43 t/s
70.47.880.154 I slot print_timing: id  0 | task 11010 | prompt eval time =     502.18 ms /   491 tokens (    1.02 ms per token,   977.74 tokens per second)
70.47.880.175 I slot print_timing: id  0 | task 11010 |        eval time =    9421.38 ms /   290 tokens (   32.49 ms per token,    30.78 tokens per second)
70.47.880.176 I slot print_timing: id  0 | task 11010 |       total time =    9923.56 ms /   781 tokens
70.47.880.177 I slot print_timing: id  0 | task 11010 |    graphs reused =      10654
70.47.880.254 I slot      release: id  0 | task 11010 | stop processing: n_tokens = 787, truncated = 0
70.47.904.530 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1223911113480
70.47.904.619 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 146.139 MiB)
70.47.988.987 I slot launch_slot_: id  0 | task 11305 | processing task, is_child = 0
