0.00.983.179 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.379.165 W srv  llama_server: -----------------
0.01.379.170 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.01.379.170 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.01.379.171 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.01.379.171 W srv  llama_server: -----------------
0.01.380.574 I srv    load_model: loading model '/workspace/models/Qwen3-8B-Q4_K_M.gguf'
0.01.891.649 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.04.313.936 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.04.324.961 I srv  llama_server: model loaded
0.04.324.971 I srv  llama_server: listening on http://127.0.0.1:8080
0.04.324.972 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.04.324.973 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.27.857.875 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
3.00.881.773 I slot print_timing: id  3 | task 4190 | n_decoded =    100, tg =  28.56 t/s, tg_3s =  28.56 t/s
3.01.385.461 I slot print_timing: id  2 | task 4122 | n_decoded =    183, tg =  25.28 t/s, tg_3s =  27.50 t/s
3.01.444.466 I slot print_timing: id  0 | task 4125 | n_decoded =    183, tg =  27.85 t/s, tg_3s =  27.51 t/s
3.02.128.421 I slot print_timing: id  1 | task 4231 | n_decoded =    102, tg =  33.92 t/s, tg_3s =  33.92 t/s
3.03.348.161 I slot print_timing: id  2 | task 4122 | prompt eval time =     290.41 ms /   256 tokens (    1.13 ms per token,   881.52 tokens per second)
3.03.348.167 I slot print_timing: id  2 | task 4122 |        eval time =    9200.38 ms /   249 tokens (   36.95 ms per token,    27.06 tokens per second)
3.03.348.168 I slot print_timing: id  2 | task 4122 |       total time =    9490.79 ms /   505 tokens
3.03.348.169 I slot print_timing: id  2 | task 4122 |    graphs reused =       4188
3.03.348.241 I slot      release: id  2 | task 4122 | stop processing: n_tokens = 900, truncated = 0
3.03.380.035 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.580 (> 0.100 thold), f_keep = 0.440
3.03.476.061 I slot launch_slot_: id  2 | task 4376 | processing task, is_child = 0
3.03.885.268 I slot print_timing: id  3 | task 4190 | n_decoded =    187, tg =  28.75 t/s, tg_3s =  28.97 t/s
3.04.451.353 I slot print_timing: id  0 | task 4125 | n_decoded =    270, tg =  28.19 t/s, tg_3s =  28.93 t/s
3.05.137.304 I slot print_timing: id  1 | task 4231 | n_decoded =    189, tg =  31.41 t/s, tg_3s =  28.91 t/s
3.06.545.456 I slot print_timing: id  0 | task 4125 | prompt eval time =     563.89 ms /   553 tokens (    1.02 ms per token,   980.68 tokens per second)
3.06.545.461 I slot print_timing: id  0 | task 4125 |        eval time =   11671.71 ms /   340 tokens (   34.33 ms per token,    29.13 tokens per second)
3.06.545.462 I slot print_timing: id  0 | task 4125 |       total time =   12235.60 ms /   893 tokens
3.06.545.463 I slot print_timing: id  0 | task 4125 |    graphs reused =       4277
3.06.545.522 I slot      release: id  0 | task 4125 | stop processing: n_tokens = 893, truncated = 0
3.06.597.727 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.241 (> 0.100 thold), f_keep = 0.147
3.06.692.908 I slot launch_slot_: id  0 | task 4471 | processing task, is_child = 0
3.07.148.666 I slot print_timing: id  3 | task 4190 | n_decoded =    279, tg =  28.56 t/s, tg_3s =  28.19 t/s
3.07.303.203 I slot print_timing: id  2 | task 4376 | n_decoded =    100, tg =  28.71 t/s, tg_3s =  28.71 t/s
3.07.783.351 I slot print_timing: id  1 | task 4231 | prompt eval time =     458.44 ms /   418 tokens (    1.10 ms per token,   911.78 tokens per second)
3.07.783.356 I slot print_timing: id  1 | task 4231 |        eval time =    8662.39 ms /   260 tokens (   33.32 ms per token,    30.01 tokens per second)
3.07.783.357 I slot print_timing: id  1 | task 4231 |       total time =    9120.83 ms /   678 tokens
3.07.783.358 I slot print_timing: id  1 | task 4231 |    graphs reused =       4299
3.07.783.410 I slot      release: id  1 | task 4231 | stop processing: n_tokens = 678, truncated = 0
3.07.814.875 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1218853641820
3.07.965.937 I slot launch_slot_: id  1 | task 4495 | processing task, is_child = 0
3.10.159.329 I slot print_timing: id  3 | task 4190 | n_decoded =    359, tg =  28.09 t/s, tg_3s =  26.57 t/s
3.10.308.648 I slot print_timing: id  2 | task 4376 | n_decoded =    180, tg =  27.74 t/s, tg_3s =  26.62 t/s
3.10.724.899 I slot print_timing: id  0 | task 4471 | n_decoded =    100, tg =  27.95 t/s, tg_3s =  27.95 t/s
3.11.444.318 I slot print_timing: id  1 | task 4495 | n_decoded =    101, tg =  33.64 t/s, tg_3s =  33.64 t/s
3.11.862.986 I slot print_timing: id  3 | task 4190 | prompt eval time =     477.81 ms /   423 tokens (    1.13 ms per token,   885.28 tokens per second)
3.11.862.991 I slot print_timing: id  3 | task 4190 |        eval time =   14482.12 ms /   416 tokens (   34.81 ms per token,    28.73 tokens per second)
3.11.862.992 I slot print_timing: id  3 | task 4190 |       total time =   14959.93 ms /   839 tokens
3.11.862.993 I slot print_timing: id  3 | task 4190 |    graphs reused =       4412
3.11.863.074 I slot      release: id  3 | task 4190 | stop processing: n_tokens = 1233, truncated = 0
3.11.913.614 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1218857721484
3.12.045.572 I slot launch_slot_: id  3 | task 4613 | processing task, is_child = 0
3.13.323.936 I slot print_timing: id  2 | task 4376 | n_decoded =    258, tg =  27.15 t/s, tg_3s =  25.87 t/s
3.13.739.619 I slot print_timing: id  0 | task 4471 | n_decoded =    178, tg =  27.00 t/s, tg_3s =  25.87 t/s
3.14.456.137 I slot print_timing: id  1 | task 4495 | n_decoded =    179, tg =  29.76 t/s, tg_3s =  25.90 t/s
3.14.486.282 I slot print_timing: id  2 | task 4376 | prompt eval time =     344.51 ms /   287 tokens (    1.20 ms per token,   833.08 tokens per second)
3.14.486.287 I slot print_timing: id  2 | task 4376 |        eval time =   10665.69 ms /   297 tokens (   35.91 ms per token,    27.85 tokens per second)
3.14.486.288 I slot print_timing: id  2 | task 4376 |       total time =   11010.19 ms /   584 tokens
3.14.486.289 I slot print_timing: id  2 | task 4376 |    graphs reused =       4474
3.14.486.366 I slot      release: id  2 | task 4376 | stop processing: n_tokens = 979, truncated = 0
3.14.518.058 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.453 (> 0.100 thold), f_keep = 0.403
3.14.621.354 I slot launch_slot_: id  2 | task 4678 | processing task, is_child = 0
3.16.218.431 I slot print_timing: id  3 | task 4613 | n_decoded =    100, tg =  27.87 t/s, tg_3s =  27.87 t/s
3.16.758.518 I slot print_timing: id  0 | task 4471 | n_decoded =    258, tg =  26.84 t/s, tg_3s =  26.50 t/s
3.17.476.443 I slot print_timing: id  1 | task 4495 | n_decoded =    259, tg =  28.67 t/s, tg_3s =  26.49 t/s
3.18.169.425 I slot print_timing: id  2 | task 4678 | n_decoded =    101, tg =  33.65 t/s, tg_3s =  33.65 t/s
3.19.228.366 I slot print_timing: id  3 | task 4613 | n_decoded =    200, tg =  30.31 t/s, tg_3s =  33.22 t/s
3.19.771.016 I slot print_timing: id  0 | task 4471 | n_decoded =    358, tg =  28.36 t/s, tg_3s =  33.20 t/s
3.20.254.650 I slot print_timing: id  0 | task 4471 | prompt eval time =     454.50 ms /   413 tokens (    1.10 ms per token,   908.69 tokens per second)
3.20.254.655 I slot print_timing: id  0 | task 4471 |        eval time =   13107.21 ms /   374 tokens (   35.05 ms per token,    28.53 tokens per second)
3.20.254.656 I slot print_timing: id  0 | task 4471 |       total time =   13561.71 ms /   787 tokens
3.20.254.657 I slot print_timing: id  0 | task 4471 |    graphs reused =       4641
3.20.254.730 I slot      release: id  0 | task 4471 | stop processing: n_tokens = 917, truncated = 0
3.20.307.057 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.270 (> 0.100 thold), f_keep = 0.143
3.20.404.509 I slot launch_slot_: id  0 | task 4850 | processing task, is_child = 0
3.20.793.271 I slot print_timing: id  1 | task 4495 | n_decoded =    354, tg =  28.66 t/s, tg_3s =  28.64 t/s
3.21.198.519 I slot print_timing: id  2 | task 4678 | n_decoded =    186, tg =  30.84 t/s, tg_3s =  28.06 t/s
3.22.222.874 I slot print_timing: id  1 | task 4495 | prompt eval time =     475.64 ms /   413 tokens (    1.15 ms per token,   868.30 tokens per second)
3.22.222.880 I slot print_timing: id  1 | task 4495 |        eval time =   13781.27 ms /   401 tokens (   34.37 ms per token,    29.10 tokens per second)
3.22.222.881 I slot print_timing: id  1 | task 4495 |       total time =   14256.91 ms /   814 tokens
3.22.222.883 I slot print_timing: id  1 | task 4495 |    graphs reused =       4689
3.22.223.033 I slot      release: id  1 | task 4495 | stop processing: n_tokens = 1208, truncated = 0
3.22.254.702 I slot print_timing: id  3 | task 4613 | n_decoded =    285, tg =  29.61 t/s, tg_3s =  28.09 t/s
3.22.254.724 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.527 (> 0.100 thold), f_keep = 0.327
3.22.379.174 I slot launch_slot_: id  1 | task 4901 | processing task, is_child = 0
3.24.219.313 I slot print_timing: id  2 | task 4678 | n_decoded =    269, tg =  29.72 t/s, tg_3s =  27.48 t/s
3.24.308.486 I slot print_timing: id  0 | task 4850 | n_decoded =    100, tg =  28.44 t/s, tg_3s =  28.44 t/s
3.25.266.195 I slot print_timing: id  3 | task 4613 | n_decoded =    368, tg =  29.12 t/s, tg_3s =  27.56 t/s
3.25.805.327 I slot print_timing: id  1 | task 4901 | n_decoded =    101, tg =  33.49 t/s, tg_3s =  33.49 t/s
3.26.374.133 I slot print_timing: id  3 | task 4613 | prompt eval time =     584.38 ms /   607 tokens (    0.96 ms per token,  1038.71 tokens per second)
3.26.374.139 I slot print_timing: id  3 | task 4613 |        eval time =   13744.14 ms /   405 tokens (   33.94 ms per token,    29.47 tokens per second)
3.26.374.140 I slot print_timing: id  3 | task 4613 |       total time =   14328.52 ms /  1012 tokens
3.26.374.141 I slot print_timing: id  3 | task 4613 |    graphs reused =       4807
3.26.375.010 I slot      release: id  3 | task 4613 | stop processing: n_tokens = 1012, truncated = 0
3.26.427.383 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.199 (> 0.100 thold), f_keep = 0.129
3.26.532.847 I slot launch_slot_: id  3 | task 5024 | processing task, is_child = 0
3.27.238.333 I slot print_timing: id  2 | task 4678 | n_decoded =    349, tg =  28.91 t/s, tg_3s =  26.50 t/s
3.27.329.044 I slot print_timing: id  0 | task 4850 | n_decoded =    180, tg =  27.54 t/s, tg_3s =  26.49 t/s
3.28.823.501 I slot print_timing: id  1 | task 4901 | n_decoded =    181, tg =  30.00 t/s, tg_3s =  26.51 t/s
3.30.086.307 I slot print_timing: id  3 | task 5024 | n_decoded =    101, tg =  33.63 t/s, tg_3s =  33.63 t/s
3.30.265.882 I slot print_timing: id  2 | task 4678 | n_decoded =    450, tg =  29.81 t/s, tg_3s =  33.36 t/s
3.30.355.123 I slot print_timing: id  0 | task 4850 | n_decoded =    281, tg =  29.39 t/s, tg_3s =  33.38 t/s
3.30.415.647 I slot print_timing: id  2 | task 4678 | prompt eval time =     546.77 ms /   477 tokens (    1.15 ms per token,   872.40 tokens per second)
3.30.415.652 I slot print_timing: id  2 | task 4678 |        eval time =   15247.50 ms /   455 tokens (   33.51 ms per token,    29.84 tokens per second)
3.30.415.653 I slot print_timing: id  2 | task 4678 |       total time =   15794.27 ms /   932 tokens
3.30.415.655 I slot print_timing: id  2 | task 4678 |    graphs reused =       4917
3.30.416.233 I slot      release: id  2 | task 4678 | stop processing: n_tokens = 1326, truncated = 0
3.30.448.019 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.429 (> 0.100 thold), f_keep = 0.298
3.30.584.995 I slot launch_slot_: id  2 | task 5138 | processing task, is_child = 0
3.31.797.166 I slot print_timing: id  0 | task 4850 | prompt eval time =     388.18 ms /   355 tokens (    1.09 ms per token,   914.53 tokens per second)
3.31.797.174 I slot print_timing: id  0 | task 4850 |        eval time =   11004.44 ms /   306 tokens (   35.96 ms per token,    27.81 tokens per second)
3.31.797.175 I slot print_timing: id  0 | task 4850 |       total time =   11392.62 ms /   661 tokens
3.31.797.178 I slot print_timing: id  0 | task 4850 |    graphs reused =       4937
3.31.797.345 I slot      release: id  0 | task 4850 | stop processing: n_tokens = 791, truncated = 0
3.31.824.559 I slot print_timing: id  1 | task 4901 | n_decoded =    258, tg =  28.55 t/s, tg_3s =  25.66 t/s
3.31.825.305 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.292 (> 0.100 thold), f_keep = 0.166
3.31.910.803 I slot launch_slot_: id  0 | task 5162 | processing task, is_child = 0
3.33.111.950 I slot print_timing: id  3 | task 5024 | n_decoded =    166, tg =  27.53 t/s, tg_3s =  21.48 t/s
3.34.521.820 I slot print_timing: id  2 | task 5138 | n_decoded =    100, tg =  29.75 t/s, tg_3s =  29.75 t/s
3.34.850.870 I slot print_timing: id  1 | task 4901 | n_decoded =    346, tg =  28.69 t/s, tg_3s =  29.08 t/s
3.35.271.446 I slot print_timing: id  0 | task 5162 | n_decoded =    102, tg =  33.66 t/s, tg_3s =  33.66 t/s
3.35.725.182 I slot print_timing: id  1 | task 4901 | prompt eval time =     410.01 ms /   355 tokens (    1.15 ms per token,   865.83 tokens per second)
3.35.725.189 I slot print_timing: id  1 | task 4901 |        eval time =   12935.96 ms /   375 tokens (   34.50 ms per token,    28.99 tokens per second)
3.35.725.190 I slot print_timing: id  1 | task 4901 |       total time =   13345.97 ms /   730 tokens
3.35.725.191 I slot print_timing: id  1 | task 4901 |    graphs reused =       5052
3.35.725.286 I slot      release: id  1 | task 4901 | stop processing: n_tokens = 1124, truncated = 0
3.35.757.117 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.554 (> 0.100 thold), f_keep = 0.351
3.35.942.424 I slot launch_slot_: id  1 | task 5281 | processing task, is_child = 0
3.36.295.847 I slot print_timing: id  3 | task 5024 | n_decoded =    255, tg =  27.68 t/s, tg_3s =  27.95 t/s
3.37.531.645 I slot print_timing: id  2 | task 5138 | n_decoded =    183, tg =  28.72 t/s, tg_3s =  27.58 t/s
3.38.279.358 I slot print_timing: id  0 | task 5162 | n_decoded =    185, tg =  30.64 t/s, tg_3s =  27.59 t/s
3.39.299.131 I slot print_timing: id  1 | task 5281 | n_decoded =    101, tg =  33.62 t/s, tg_3s =  33.62 t/s
3.39.299.825 I slot print_timing: id  3 | task 5024 | n_decoded =    355, tg =  29.06 t/s, tg_3s =  33.29 t/s
3.40.534.873 I slot print_timing: id  2 | task 5138 | n_decoded =    283, tg =  30.19 t/s, tg_3s =  33.30 t/s
3.40.656.263 I slot print_timing: id  0 | task 5162 | prompt eval time =     330.52 ms /   318 tokens (    1.04 ms per token,   962.12 tokens per second)
3.40.656.270 I slot print_timing: id  0 | task 5162 |        eval time =    8414.91 ms /   264 tokens (   31.87 ms per token,    31.37 tokens per second)
3.40.656.271 I slot print_timing: id  0 | task 5162 |       total time =    8745.43 ms /   582 tokens
3.40.656.273 I slot print_timing: id  0 | task 5162 |    graphs reused =       5196
3.40.656.388 I slot      release: id  0 | task 5162 | stop processing: n_tokens = 712, truncated = 0
3.40.709.211 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.188 (> 0.100 thold), f_keep = 0.184
3.40.785.059 I slot launch_slot_: id  0 | task 5430 | processing task, is_child = 0
3.41.388.422 I slot print_timing: id  3 | task 5024 | prompt eval time =     550.03 ms /   526 tokens (    1.05 ms per token,   956.32 tokens per second)
3.41.388.428 I slot print_timing: id  3 | task 5024 |        eval time =   14305.52 ms /   404 tokens (   35.41 ms per token,    28.24 tokens per second)
3.41.388.445 I slot print_timing: id  3 | task 5024 |       total time =   14855.54 ms /   930 tokens
3.41.388.447 I slot print_timing: id  3 | task 5024 |    graphs reused =       5198
3.41.388.574 I slot      release: id  3 | task 5024 | stop processing: n_tokens = 1060, truncated = 0
3.41.439.165 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1218887246983
3.41.585.311 I slot launch_slot_: id  3 | task 5435 | processing task, is_child = 0
3.42.329.383 I slot print_timing: id  1 | task 5281 | n_decoded =    158, tg =  26.18 t/s, tg_3s =  18.81 t/s
3.43.561.233 I slot print_timing: id  2 | task 5138 | n_decoded =    340, tg =  27.42 t/s, tg_3s =  18.83 t/s
3.45.042.873 I slot print_timing: id  0 | task 5430 | n_decoded =    100, tg =  27.12 t/s, tg_3s =  27.12 t/s
3.45.195.846 I slot print_timing: id  3 | task 5435 | n_decoded =    101, tg =  33.40 t/s, tg_3s =  33.40 t/s
3.45.347.600 I slot print_timing: id  1 | task 5281 | n_decoded =    258, tg =  28.50 t/s, tg_3s =  33.13 t/s
3.46.585.071 I slot print_timing: id  2 | task 5138 | n_decoded =    440, tg =  28.53 t/s, tg_3s =  33.07 t/s
3.46.886.246 I slot print_timing: id  1 | task 5281 | prompt eval time =     352.54 ms /   317 tokens (    1.11 ms per token,   899.20 tokens per second)
3.46.886.253 I slot print_timing: id  1 | task 5281 |        eval time =   10591.25 ms /   309 tokens (   34.28 ms per token,    29.18 tokens per second)
3.46.886.255 I slot print_timing: id  1 | task 5281 |       total time =   10943.79 ms /   626 tokens
3.46.886.256 I slot print_timing: id  1 | task 5281 |    graphs reused =       5353
3.46.886.357 I slot      release: id  1 | task 5281 | stop processing: n_tokens = 1021, truncated = 0
3.46.918.252 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1218892744767
3.47.027.877 I slot launch_slot_: id  1 | task 5594 | processing task, is_child = 0
3.48.052.271 I slot print_timing: id  0 | task 5430 | n_decoded =    178, tg =  26.58 t/s, tg_3s =  25.92 t/s
3.48.204.869 I slot print_timing: id  3 | task 5435 | n_decoded =    179, tg =  29.67 t/s, tg_3s =  25.92 t/s
3.49.599.443 I slot print_timing: id  2 | task 5138 | n_decoded =    518, tg =  28.09 t/s, tg_3s =  25.88 t/s
3.49.719.541 I slot print_timing: id  2 | task 5138 | prompt eval time =     575.09 ms /   526 tokens (    1.09 ms per token,   914.64 tokens per second)
3.49.719.547 I slot print_timing: id  2 | task 5138 |        eval time =   18559.42 ms /   522 tokens (   35.55 ms per token,    28.13 tokens per second)
3.49.719.548 I slot print_timing: id  2 | task 5138 |       total time =   19134.51 ms /  1048 tokens
3.49.719.550 I slot print_timing: id  2 | task 5138 |    graphs reused =       5422
3.49.719.638 I slot      release: id  2 | task 5138 | stop processing: n_tokens = 1442, truncated = 0
3.49.751.269 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.483 (> 0.100 thold), f_keep = 0.274
3.49.946.024 I slot launch_slot_: id  2 | task 5667 | processing task, is_child = 0
3.51.064.175 I slot print_timing: id  0 | task 5430 | n_decoded =    256, tg =  26.37 t/s, tg_3s =  25.90 t/s
3.51.215.404 I slot print_timing: id  3 | task 5435 | n_decoded =    257, tg =  28.42 t/s, tg_3s =  25.91 t/s
3.51.244.910 I slot print_timing: id  1 | task 5594 | n_decoded =    100, tg =  27.41 t/s, tg_3s =  27.41 t/s
3.53.451.442 I slot print_timing: id  2 | task 5667 | n_decoded =    101, tg =  33.42 t/s, tg_3s =  33.42 t/s
3.54.085.738 I slot print_timing: id  0 | task 5430 | n_decoded =    356, tg =  27.96 t/s, tg_3s =  33.10 t/s
3.54.240.398 I slot print_timing: id  3 | task 5435 | n_decoded =    357, tg =  29.58 t/s, tg_3s =  33.06 t/s
3.54.270.272 I slot print_timing: id  1 | task 5594 | n_decoded =    200, tg =  29.97 t/s, tg_3s =  33.05 t/s
3.56.476.618 I slot print_timing: id  2 | task 5667 | n_decoded =    201, tg =  33.24 t/s, tg_3s =  33.06 t/s
3.57.115.031 I slot print_timing: id  0 | task 5430 | n_decoded =    456, tg =  28.93 t/s, tg_3s =  33.01 t/s
3.57.266.876 I slot print_timing: id  3 | task 5435 | n_decoded =    457, tg =  30.28 t/s, tg_3s =  33.04 t/s
3.57.296.361 I slot print_timing: id  1 | task 5594 | n_decoded =    300, tg =  30.93 t/s, tg_3s =  33.05 t/s
3.58.414.079 I slot print_timing: id  0 | task 5430 | prompt eval time =     570.16 ms /   566 tokens (    1.01 ms per token,   992.70 tokens per second)
3.58.414.085 I slot print_timing: id  0 | task 5430 |        eval time =   17058.82 ms /   499 tokens (   34.19 ms per token,    29.25 tokens per second)
3.58.414.087 I slot print_timing: id  0 | task 5430 |       total time =   17628.98 ms /  1065 tokens
3.58.414.088 I slot print_timing: id  0 | task 5430 |    graphs reused =       5684
3.58.414.248 I slot      release: id  0 | task 5430 | stop processing: n_tokens = 1195, truncated = 0
3.58.466.984 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.222 (> 0.100 thold), f_keep = 0.110
3.58.591.624 I slot launch_slot_: id  0 | task 5935 | processing task, is_child = 0
3.59.482.742 I slot print_timing: id  2 | task 5667 | n_decoded =    280, tg =  30.93 t/s, tg_3s =  26.28 t/s
3.59.663.500 I slot print_timing: id  1 | task 5594 | prompt eval time =     569.16 ms /   552 tokens (    1.03 ms per token,   969.85 tokens per second)
3.59.663.506 I slot print_timing: id  1 | task 5594 |        eval time =   12066.43 ms /   358 tokens (   33.71 ms per token,    29.67 tokens per second)
3.59.663.508 I slot print_timing: id  1 | task 5594 |       total time =   12635.59 ms /   910 tokens
3.59.663.509 I slot print_timing: id  1 | task 5594 |    graphs reused =       5703
3.59.663.601 I slot      release: id  1 | task 5594 | stop processing: n_tokens = 910, truncated = 0
3.59.695.186 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1218905522011
3.59.958.112 I slot launch_slot_: id  1 | task 5956 | processing task, is_child = 0
4.00.501.363 I slot print_timing: id  3 | task 5435 | n_decoded =    518, tg =  28.26 t/s, tg_3s =  18.86 t/s
4.01.285.602 I slot print_timing: id  3 | task 5435 | prompt eval time =     586.86 ms /   565 tokens (    1.04 ms per token,   962.75 tokens per second)
4.01.285.608 I slot print_timing: id  3 | task 5435 |        eval time =   19113.39 ms /   544 tokens (   35.13 ms per token,    28.46 tokens per second)
4.01.285.610 I slot print_timing: id  3 | task 5435 |       total time =   19700.25 ms /  1109 tokens
4.01.285.611 I slot print_timing: id  3 | task 5435 |    graphs reused =       5728
4.01.285.705 I slot      release: id  3 | task 5435 | stop processing: n_tokens = 1504, truncated = 0
4.01.336.825 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1218907144115
4.01.501.010 I slot launch_slot_: id  3 | task 5986 | processing task, is_child = 0
4.02.492.771 I slot print_timing: id  2 | task 5667 | n_decoded =    327, tg =  27.11 t/s, tg_3s =  15.61 t/s
4.03.694.012 I slot print_timing: id  0 | task 5935 | n_decoded =    100, tg =  21.82 t/s, tg_3s =  21.82 t/s
4.04.295.856 I slot print_timing: id  1 | task 5956 | n_decoded =    100, tg =  26.35 t/s, tg_3s =  26.35 t/s
4.04.985.062 I slot print_timing: id  2 | task 5667 | prompt eval time =     483.60 ms /   419 tokens (    1.15 ms per token,   866.41 tokens per second)
4.04.985.069 I slot print_timing: id  2 | task 5667 |        eval time =   14555.40 ms /   410 tokens (   35.50 ms per token,    28.17 tokens per second)
4.04.985.070 I slot print_timing: id  2 | task 5667 |       total time =   15039.01 ms /   829 tokens
4.04.985.072 I slot print_timing: id  2 | task 5667 |    graphs reused =       5821
4.04.985.152 I slot      release: id  2 | task 5667 | stop processing: n_tokens = 1226, truncated = 0
4.05.016.728 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.369 (> 0.100 thold), f_keep = 0.322
4.05.154.871 I slot launch_slot_: id  2 | task 6082 | processing task, is_child = 0
4.05.933.778 I slot print_timing: id  3 | task 5986 | n_decoded =    100, tg =  26.71 t/s, tg_3s =  26.71 t/s
4.06.721.352 I slot print_timing: id  0 | task 5935 | n_decoded =    175, tg =  22.99 t/s, tg_3s =  24.77 t/s
4.07.325.955 I slot print_timing: id  1 | task 5956 | n_decoded =    175, tg =  25.64 t/s, tg_3s =  24.75 t/s
4.08.833.598 I slot print_timing: id  2 | task 6082 | n_decoded =    101, tg =  33.37 t/s, tg_3s =  33.37 t/s
4.08.954.589 I slot print_timing: id  3 | task 5986 | n_decoded =    200, tg =  29.56 t/s, tg_3s =  33.10 t/s
4.09.741.428 I slot print_timing: id  0 | task 5935 | n_decoded =    275, tg =  25.87 t/s, tg_3s =  33.11 t/s
4.10.344.592 I slot print_timing: id  1 | task 5956 | n_decoded =    275, tg =  27.94 t/s, tg_3s =  33.13 t/s
4.11.850.853 I slot print_timing: id  2 | task 6082 | n_decoded =    201, tg =  33.26 t/s, tg_3s =  33.14 t/s
4.11.971.432 I slot print_timing: id  3 | task 5986 | n_decoded =    300, tg =  30.67 t/s, tg_3s =  33.15 t/s
4.12.755.830 I slot print_timing: id  0 | task 5935 | n_decoded =    375, tg =  27.48 t/s, tg_3s =  33.17 t/s
4.13.363.698 I slot print_timing: id  1 | task 5956 | n_decoded =    375, tg =  29.15 t/s, tg_3s =  33.12 t/s
4.14.611.210 I slot print_timing: id  0 | task 5935 | prompt eval time =     518.54 ms /   463 tokens (    1.12 ms per token,   892.88 tokens per second)
4.14.611.217 I slot print_timing: id  0 | task 5935 |        eval time =   15501.01 ms /   436 tokens (   35.55 ms per token,    28.13 tokens per second)
4.14.611.218 I slot print_timing: id  0 | task 5935 |       total time =   16019.55 ms /   899 tokens
4.14.611.219 I slot print_timing: id  0 | task 5935 |    graphs reused =       6110
4.14.611.360 I slot      release: id  0 | task 5935 | stop processing: n_tokens = 1030, truncated = 0
4.14.663.822 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.247 (> 0.100 thold), f_keep = 0.127
4.14.772.473 I slot launch_slot_: id  0 | task 6376 | processing task, is_child = 0
4.15.230.248 I slot print_timing: id  2 | task 6082 | n_decoded =    295, tg =  31.31 t/s, tg_3s =  27.82 t/s
4.15.230.700 I slot print_timing: id  3 | task 5986 | n_decoded =    390, tg =  29.91 t/s, tg_3s =  27.61 t/s
4.16.263.818 I slot print_timing: id  1 | task 5956 | prompt eval time =     542.36 ms /   464 tokens (    1.17 ms per token,   855.52 tokens per second)
4.16.263.824 I slot print_timing: id  1 | task 5956 |        eval time =   15763.31 ms /   453 tokens (   34.80 ms per token,    28.74 tokens per second)
4.16.263.825 I slot print_timing: id  1 | task 5956 |       total time =   16305.67 ms /   917 tokens
4.16.263.827 I slot print_timing: id  1 | task 5956 |    graphs reused =       6145
4.16.263.907 I slot      release: id  1 | task 5956 | stop processing: n_tokens = 1311, truncated = 0
4.16.295.553 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.497 (> 0.100 thold), f_keep = 0.301
4.16.431.977 I slot launch_slot_: id  1 | task 6414 | processing task, is_child = 0
4.18.243.924 I slot print_timing: id  2 | task 6082 | n_decoded =    375, tg =  30.15 t/s, tg_3s =  26.55 t/s
4.18.244.294 I slot print_timing: id  3 | task 5986 | n_decoded =    470, tg =  29.27 t/s, tg_3s =  26.55 t/s
4.18.816.244 I slot print_timing: id  0 | task 6376 | n_decoded =    100, tg =  27.88 t/s, tg_3s =  27.88 t/s
