ggml_cuda_init: found 4 CUDA devices (Total VRAM: 48732 MiB):
  Device 0: NVIDIA TITAN Xp, compute capability 6.1, VMM: yes, VRAM: 12183 MiB
  Device 1: NVIDIA TITAN Xp, compute capability 6.1, VMM: yes, VRAM: 12183 MiB
  Device 2: NVIDIA TITAN Xp, compute capability 6.1, VMM: yes, VRAM: 12183 MiB
  Device 3: NVIDIA TITAN Xp, compute capability 6.1, VMM: yes, VRAM: 12183 MiB
llama_print_build_info: build = 1 (69bf643)
llama_print_build_info: built with GNU 13.4.0 for Linux x86_64
llama_quantize: quantizing '/workspace/models/midm-11b-F16.gguf' to '/workspace/models/midm-11b-Q4_K_M.gguf' as Q4_K_M
llama_model_loader: loaded meta data with 34 key-value pairs and 435 tensors from /workspace/models/midm-11b-F16.gguf (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = llama
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                     general.sampling.top_k i32              = 20
llama_model_loader: - kv   3:                     general.sampling.top_p f32              = 0.700000
llama_model_loader: - kv   4:                      general.sampling.temp f32              = 0.800000
llama_model_loader: - kv   5:                               general.name str              = Midm 11b
llama_model_loader: - kv   6:                           general.basename str              = midm
llama_model_loader: - kv   7:                         general.size_label str              = 11B
llama_model_loader: - kv   8:                            general.license str              = mit
llama_model_loader: - kv   9:                               general.tags arr[str,4]       = ["KT", "K-intelligence", "Mi:dm", "te...
llama_model_loader: - kv  10:                          general.languages arr[str,2]       = ["en", "ko"]
llama_model_loader: - kv  11:                          llama.block_count u32              = 48
llama_model_loader: - kv  12:                       llama.context_length u32              = 32768
llama_model_loader: - kv  13:                     llama.embedding_length u32              = 4096
llama_model_loader: - kv  14:                  llama.feed_forward_length u32              = 14336
llama_model_loader: - kv  15:                 llama.attention.head_count u32              = 32
llama_model_loader: - kv  16:              llama.attention.head_count_kv u32              = 8
llama_model_loader: - kv  17:                       llama.rope.freq_base f32              = 8000000.000000
llama_model_loader: - kv  18:     llama.attention.layer_norm_rms_epsilon f32              = 0.000010
llama_model_loader: - kv  19:                 llama.attention.key_length u32              = 128
llama_model_loader: - kv  20:               llama.attention.value_length u32              = 128
llama_model_loader: - kv  21:                          general.file_type u32              = 1
llama_model_loader: - kv  22:                           llama.vocab_size u32              = 131384
llama_model_loader: - kv  23:                 llama.rope.dimension_count u32              = 128
llama_model_loader: - kv  24:               general.quantization_version u32              = 2
llama_model_loader: - kv  25:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  26:                         tokenizer.ggml.pre str              = midm-2.0
llama_model_loader: - kv  27:                      tokenizer.ggml.tokens arr[str,131384]  = ["<|begin_of_text|>", "<pad>", "<|end...
llama_model_loader: - kv  28:                  tokenizer.ggml.token_type arr[i32,131384]  = [3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  29:                      tokenizer.ggml.merges arr[str,131042]  = ["ë ĭ", "ì Ĺ", "Ġ í", "Ŀ ´", ...
[ 328/ 435] blk.36.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 329/ 435] blk.36.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 330/ 435] blk.36.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 331/ 435] blk.36.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 332/ 435] blk.36.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 333/ 435] blk.36.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 334/ 435] blk.36.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 335/ 435] blk.36.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 336/ 435] blk.36.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 337/ 435] blk.37.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 338/ 435] blk.37.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 339/ 435] blk.37.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 340/ 435] blk.37.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 341/ 435] blk.37.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 342/ 435] blk.37.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 343/ 435] blk.37.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 344/ 435] blk.37.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 345/ 435] blk.37.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 346/ 435] blk.38.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 347/ 435] blk.38.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 348/ 435] blk.38.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 349/ 435] blk.38.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 350/ 435] blk.38.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 351/ 435] blk.38.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 352/ 435] blk.38.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 353/ 435] blk.38.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 354/ 435] blk.38.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 355/ 435] blk.39.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 356/ 435] blk.39.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 357/ 435] blk.39.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 358/ 435] blk.39.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 359/ 435] blk.39.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 360/ 435] blk.39.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 361/ 435] blk.39.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 362/ 435] blk.39.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 363/ 435] blk.39.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 364/ 435] blk.40.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 365/ 435] blk.40.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 366/ 435] blk.40.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 367/ 435] blk.40.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 368/ 435] blk.40.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 369/ 435] blk.40.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 370/ 435] blk.40.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 371/ 435] blk.40.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 372/ 435] blk.40.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 373/ 435] blk.41.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 374/ 435] blk.41.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 375/ 435] blk.41.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 376/ 435] blk.41.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 377/ 435] blk.41.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 378/ 435] blk.41.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 379/ 435] blk.41.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 380/ 435] blk.41.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 381/ 435] blk.41.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 382/ 435] blk.42.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 383/ 435] blk.42.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 384/ 435] blk.42.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 385/ 435] blk.42.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 386/ 435] blk.42.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 387/ 435] blk.42.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 388/ 435] blk.42.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 389/ 435] blk.42.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 390/ 435] blk.42.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 391/ 435] blk.43.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 392/ 435] blk.43.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 393/ 435] blk.43.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 394/ 435] blk.43.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 395/ 435] blk.43.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 396/ 435] blk.43.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 397/ 435] blk.43.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 398/ 435] blk.43.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 399/ 435] blk.43.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 400/ 435] blk.44.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 401/ 435] blk.44.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 402/ 435] blk.44.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 403/ 435] blk.44.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 404/ 435] blk.44.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 405/ 435] blk.44.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 406/ 435] blk.44.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 407/ 435] blk.44.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 408/ 435] blk.44.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 409/ 435] blk.45.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 410/ 435] blk.45.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 411/ 435] blk.45.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 412/ 435] blk.45.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 413/ 435] blk.45.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 414/ 435] blk.45.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 415/ 435] blk.45.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 416/ 435] blk.45.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 417/ 435] blk.45.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 418/ 435] blk.46.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 419/ 435] blk.46.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 420/ 435] blk.46.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 421/ 435] blk.46.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 422/ 435] blk.46.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 423/ 435] blk.46.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 424/ 435] blk.46.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 425/ 435] blk.46.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 426/ 435] blk.46.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 427/ 435] blk.47.attn_k.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q4_K .. size =     8.00 MiB ->     2.25 MiB
[ 428/ 435] blk.47.attn_norm.weight              - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 429/ 435] blk.47.attn_output.weight            - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 430/ 435] blk.47.attn_q.weight                 - [  4096,   4096,      1,      1], type =    f16, converting to q4_K .. size =    32.00 MiB ->     9.00 MiB
[ 431/ 435] blk.47.attn_v.weight                 - [  4096,   1024,      1,      1], type =    f16, converting to q6_K .. size =     8.00 MiB ->     3.28 MiB
[ 432/ 435] blk.47.ffn_down.weight               - [ 14336,   4096,      1,      1], type =    f16, converting to q6_K .. size =   112.00 MiB ->    45.94 MiB
[ 433/ 435] blk.47.ffn_gate.weight               - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
[ 434/ 435] blk.47.ffn_norm.weight               - [  4096,      1,      1,      1], type =    f32, size =    0.016 MiB
[ 435/ 435] blk.47.ffn_up.weight                 - [  4096,  14336,      1,      1], type =    f16, converting to q4_K .. size =   112.00 MiB ->    31.50 MiB
llama_model_quantize_impl: model size  = 22022.39 MiB (16.00 BPW)
llama_model_quantize_impl: quant size  =  6698.45 MiB (4.87 BPW)

llama_quantize: quantize time = 158834.16 ms
llama_quantize:    total time = 158834.16 ms
